,label,body_text,body_text_clean,body_text_tokenized,body_text_nostop,body_text_stemmed,body_text_lemmatized
42,ham,Didn't you get hep b immunisation in nigeria.,Didnt you get hep b immunisation in nigeria,"['didnt', 'you', 'get', 'hep', 'b', 'immunisation', 'in', 'nigeria']","['didnt', 'get', 'hep', 'b', 'immunisation', 'nigeria']","['didnt', 'get', 'hep', 'b', 'immunis', 'nigeria']","['didnt', 'get', 'hep', 'b', 'immunisation', 'nigeria']"
43,ham,"Fair enough, anything going on?",Fair enough anything going on,"['fair', 'enough', 'anything', 'going', 'on']","['fair', 'enough', 'anything', 'going']","['fair', 'enough', 'anyth', 'go']","['fair', 'enough', 'anything', 'going']"
44,ham,"Yeah hopefully, if tyler can't do it I could maybe ask around a bit",Yeah hopefully if tyler cant do it I could maybe ask around a bit,"['yeah', 'hopefully', 'if', 'tyler', 'cant', 'do', 'it', 'i', 'could', 'maybe', 'ask', 'around', 'a', 'bit']","['yeah', 'hopefully', 'tyler', 'cant', 'could', 'maybe', 'ask', 'around', 'bit']","['yeah', 'hope', 'tyler', 'cant', 'could', 'mayb', 'ask', 'around', 'bit']","['yeah', 'hopefully', 'tyler', 'cant', 'could', 'maybe', 'ask', 'around', 'bit']"
45,ham,U don't know how stubborn I am. I didn't even want to go to the hospital. I kept telling Mark I'm not a weak sucker. Hospitals are for weak suckers.,U dont know how stubborn I am I didnt even want to go to the hospital I kept telling Mark Im not a weak sucker Hospitals are for weak suckers,"['u', 'dont', 'know', 'how', 'stubborn', 'i', 'am', 'i', 'didnt', 'even', 'want', 'to', 'go', 'to', 'the', 'hospital', 'i', 'kept', 'telling', 'mark', 'im', 'not', 'a', 'weak', 'sucker', 'hospitals', 'are', 'for', 'weak', 'suckers']","['u', 'dont', 'know', 'stubborn', 'didnt', 'even', 'want', 'go', 'hospital', 'kept', 'telling', 'mark', 'im', 'weak', 'sucker', 'hospitals', 'weak', 'suckers']","['u', 'dont', 'know', 'stubborn', 'didnt', 'even', 'want', 'go', 'hospit', 'kept', 'tell', 'mark', 'im', 'weak', 'sucker', 'hospit', 'weak', 'sucker']","['u', 'dont', 'know', 'stubborn', 'didnt', 'even', 'want', 'go', 'hospital', 'kept', 'telling', 'mark', 'im', 'weak', 'sucker', 'hospital', 'weak', 'sucker']"
46,ham,What you thinked about me. First time you saw me in class.,What you thinked about me First time you saw me in class,"['what', 'you', 'thinked', 'about', 'me', 'first', 'time', 'you', 'saw', 'me', 'in', 'class']","['thinked', 'first', 'time', 'saw', 'class']","['think', 'first', 'time', 'saw', 'class']","['thinked', 'first', 'time', 'saw', 'class']"
47,ham,"A gram usually runs like  &lt;#&gt; , a half eighth is smarter though and gets you almost a whole second gram for  &lt;#&gt;",A gram usually runs like  ltgt  a half eighth is smarter though and gets you almost a whole second gram for  ltgt,"['a', 'gram', 'usually', 'runs', 'like', 'ltgt', 'a', 'half', 'eighth', 'is', 'smarter', 'though', 'and', 'gets', 'you', 'almost', 'a', 'whole', 'second', 'gram', 'for', 'ltgt']","['gram', 'usually', 'runs', 'like', 'ltgt', 'half', 'eighth', 'smarter', 'though', 'gets', 'almost', 'whole', 'second', 'gram', 'ltgt']","['gram', 'usual', 'run', 'like', 'ltgt', 'half', 'eighth', 'smarter', 'though', 'get', 'almost', 'whole', 'second', 'gram', 'ltgt']","['gram', 'usually', 'run', 'like', 'ltgt', 'half', 'eighth', 'smarter', 'though', 'get', 'almost', 'whole', 'second', 'gram', 'ltgt']"
48,ham,K fyi x has a ride early tomorrow morning but he's crashing at our place tonight,K fyi x has a ride early tomorrow morning but hes crashing at our place tonight,"['k', 'fyi', 'x', 'has', 'a', 'ride', 'early', 'tomorrow', 'morning', 'but', 'hes', 'crashing', 'at', 'our', 'place', 'tonight']","['k', 'fyi', 'x', 'ride', 'early', 'tomorrow', 'morning', 'hes', 'crashing', 'place', 'tonight']","['k', 'fyi', 'x', 'ride', 'earli', 'tomorrow', 'morn', 'he', 'crash', 'place', 'tonight']","['k', 'fyi', 'x', 'ride', 'early', 'tomorrow', 'morning', 'he', 'crashing', 'place', 'tonight']"
49,ham,"Wow. I never realized that you were so embarassed by your accomodations. I thought you liked it, since i was doing the best i could and you always seemed so happy about ""the cave"". I'm sorry I didn't and don't have more to give. I'm sorry i offered. I'm sorry your room was so embarassing.",Wow I never realized that you were so embarassed by your accomodations I thought you liked it since i was doing the best i could and you always seemed so happy about the cave Im sorry I didnt and dont have more to give Im sorry i offered Im sorry your room was so embarassing,"['wow', 'i', 'never', 'realized', 'that', 'you', 'were', 'so', 'embarassed', 'by', 'your', 'accomodations', 'i', 'thought', 'you', 'liked', 'it', 'since', 'i', 'was', 'doing', 'the', 'best', 'i', 'could', 'and', 'you', 'always', 'seemed', 'so', 'happy', 'about', 'the', 'cave', 'im', 'sorry', 'i', 'didnt', 'and', 'dont', 'have', 'more', 'to', 'give', 'im', 'sorry', 'i', 'offered', 'im', 'sorry', 'your', 'room', 'was', 'so', 'embarassing']","['wow', 'never', 'realized', 'embarassed', 'accomodations', 'thought', 'liked', 'since', 'best', 'could', 'always', 'seemed', 'happy', 'cave', 'im', 'sorry', 'didnt', 'dont', 'give', 'im', 'sorry', 'offered', 'im', 'sorry', 'room', 'embarassing']","['wow', 'never', 'realiz', 'embarass', 'accomod', 'thought', 'like', 'sinc', 'best', 'could', 'alway', 'seem', 'happi', 'cave', 'im', 'sorri', 'didnt', 'dont', 'give', 'im', 'sorri', 'offer', 'im', 'sorri', 'room', 'embarass']","['wow', 'never', 'realized', 'embarassed', 'accomodations', 'thought', 'liked', 'since', 'best', 'could', 'always', 'seemed', 'happy', 'cave', 'im', 'sorry', 'didnt', 'dont', 'give', 'im', 'sorry', 'offered', 'im', 'sorry', 'room', 'embarassing']"
50,spam,SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV,SMS ac Sptv The New Jersey Devils and the Detroit Red Wings play Ice Hockey Correct or Incorrect End Reply END SPTV,"['sms', 'ac', 'sptv', 'the', 'new', 'jersey', 'devils', 'and', 'the', 'detroit', 'red', 'wings', 'play', 'ice', 'hockey', 'correct', 'or', 'incorrect', 'end', 'reply', 'end', 'sptv']","['sms', 'ac', 'sptv', 'new', 'jersey', 'devils', 'detroit', 'red', 'wings', 'play', 'ice', 'hockey', 'correct', 'incorrect', 'end', 'reply', 'end', 'sptv']","['sm', 'ac', 'sptv', 'new', 'jersey', 'devil', 'detroit', 'red', 'wing', 'play', 'ice', 'hockey', 'correct', 'incorrect', 'end', 'repli', 'end', 'sptv']","['sm', 'ac', 'sptv', 'new', 'jersey', 'devil', 'detroit', 'red', 'wing', 'play', 'ice', 'hockey', 'correct', 'incorrect', 'end', 'reply', 'end', 'sptv']"
51,ham,Do you know what Mallika Sherawat did yesterday? Find out now @  &lt;URL&gt;,Do you know what Mallika Sherawat did yesterday Find out now   ltURLgt,"['do', 'you', 'know', 'what', 'mallika', 'sherawat', 'did', 'yesterday', 'find', 'out', 'now', 'lturlgt']","['know', 'mallika', 'sherawat', 'yesterday', 'find', 'lturlgt']","['know', 'mallika', 'sherawat', 'yesterday', 'find', 'lturlgt']","['know', 'mallika', 'sherawat', 'yesterday', 'find', 'lturlgt']"
52,spam,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out! ",Congrats 1 year special cinema pass for 2 is yours call 09061209465 now C Suprman V Matrix3 StarWars3 etc all 4 FREE bx420ip45we 150pm Dont miss out ,"['congrats', '1', 'year', 'special', 'cinema', 'pass', 'for', '2', 'is', 'yours', 'call', '09061209465', 'now', 'c', 'suprman', 'v', 'matrix3', 'starwars3', 'etc', 'all', '4', 'free', 'bx420ip45we', '150pm', 'dont', 'miss', 'out', '']","['congrats', '1', 'year', 'special', 'cinema', 'pass', '2', 'call', '09061209465', 'c', 'suprman', 'v', 'matrix3', 'starwars3', 'etc', '4', 'free', 'bx420ip45we', '150pm', 'dont', 'miss', '']","['congrat', '1', 'year', 'special', 'cinema', 'pass', '2', 'call', '09061209465', 'c', 'suprman', 'v', 'matrix3', 'starwars3', 'etc', '4', 'free', 'bx420ip45w', '150pm', 'dont', 'miss', '']","['congrats', '1', 'year', 'special', 'cinema', 'pas', '2', 'call', '09061209465', 'c', 'suprman', 'v', 'matrix3', 'starwars3', 'etc', '4', 'free', 'bx420ip45we', '150pm', 'dont', 'miss', '']"
53,ham,"Sorry, I'll call later in meeting.",Sorry Ill call later in meeting,"['sorry', 'ill', 'call', 'later', 'in', 'meeting']","['sorry', 'ill', 'call', 'later', 'meeting']","['sorri', 'ill', 'call', 'later', 'meet']","['sorry', 'ill', 'call', 'later', 'meeting']"
54,ham,Tell where you reached,Tell where you reached,"['tell', 'where', 'you', 'reached']","['tell', 'reached']","['tell', 'reach']","['tell', 'reached']"
55,ham,Yes..gauti and sehwag out of odi series.,Yesgauti and sehwag out of odi series,"['yesgauti', 'and', 'sehwag', 'out', 'of', 'odi', 'series']","['yesgauti', 'sehwag', 'odi', 'series']","['yesgauti', 'sehwag', 'odi', 'seri']","['yesgauti', 'sehwag', 'odi', 'series']"
56,ham,Your gonna have to pick up a $1 burger for yourself on your way home. I can't even move. Pain is killing me.,Your gonna have to pick up a 1 burger for yourself on your way home I cant even move Pain is killing me,"['your', 'gonna', 'have', 'to', 'pick', 'up', 'a', '1', 'burger', 'for', 'yourself', 'on', 'your', 'way', 'home', 'i', 'cant', 'even', 'move', 'pain', 'is', 'killing', 'me']","['gonna', 'pick', '1', 'burger', 'way', 'home', 'cant', 'even', 'move', 'pain', 'killing']","['gonna', 'pick', '1', 'burger', 'way', 'home', 'cant', 'even', 'move', 'pain', 'kill']","['gonna', 'pick', '1', 'burger', 'way', 'home', 'cant', 'even', 'move', 'pain', 'killing']"
57,ham,Ha ha ha good joke. Girls are situation seekers.,Ha ha ha good joke Girls are situation seekers,"['ha', 'ha', 'ha', 'good', 'joke', 'girls', 'are', 'situation', 'seekers']","['ha', 'ha', 'ha', 'good', 'joke', 'girls', 'situation', 'seekers']","['ha', 'ha', 'ha', 'good', 'joke', 'girl', 'situat', 'seeker']","['ha', 'ha', 'ha', 'good', 'joke', 'girl', 'situation', 'seeker']"
58,ham,Its a part of checking IQ,Its a part of checking IQ,"['its', 'a', 'part', 'of', 'checking', 'iq']","['part', 'checking', 'iq']","['part', 'check', 'iq']","['part', 'checking', 'iq']"
59,ham,"Sorry my roommates took forever, it ok if I come by now?",Sorry my roommates took forever it ok if I come by now,"['sorry', 'my', 'roommates', 'took', 'forever', 'it', 'ok', 'if', 'i', 'come', 'by', 'now']","['sorry', 'roommates', 'took', 'forever', 'ok', 'come']","['sorri', 'roommat', 'took', 'forev', 'ok', 'come']","['sorry', 'roommate', 'took', 'forever', 'ok', 'come']"
60,ham,Ok lar i double check wif da hair dresser already he said wun cut v short. He said will cut until i look nice.,Ok lar i double check wif da hair dresser already he said wun cut v short He said will cut until i look nice,"['ok', 'lar', 'i', 'double', 'check', 'wif', 'da', 'hair', 'dresser', 'already', 'he', 'said', 'wun', 'cut', 'v', 'short', 'he', 'said', 'will', 'cut', 'until', 'i', 'look', 'nice']","['ok', 'lar', 'double', 'check', 'wif', 'da', 'hair', 'dresser', 'already', 'said', 'wun', 'cut', 'v', 'short', 'said', 'cut', 'look', 'nice']","['ok', 'lar', 'doubl', 'check', 'wif', 'da', 'hair', 'dresser', 'alreadi', 'said', 'wun', 'cut', 'v', 'short', 'said', 'cut', 'look', 'nice']","['ok', 'lar', 'double', 'check', 'wif', 'da', 'hair', 'dresser', 'already', 'said', 'wun', 'cut', 'v', 'short', 'said', 'cut', 'look', 'nice']"
61,spam,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066364589",As a valued customer I am pleased to advise you that following recent review of your Mob No you are awarded with a £1500 Bonus Prize call 09066364589,"['as', 'a', 'valued', 'customer', 'i', 'am', 'pleased', 'to', 'advise', 'you', 'that', 'following', 'recent', 'review', 'of', 'your', 'mob', 'no', 'you', 'are', 'awarded', 'with', 'a', '1500', 'bonus', 'prize', 'call', '09066364589']","['valued', 'customer', 'pleased', 'advise', 'following', 'recent', 'review', 'mob', 'awarded', '1500', 'bonus', 'prize', 'call', '09066364589']","['valu', 'custom', 'pleas', 'advis', 'follow', 'recent', 'review', 'mob', 'award', '1500', 'bonu', 'prize', 'call', '09066364589']","['valued', 'customer', 'pleased', 'advise', 'following', 'recent', 'review', 'mob', 'awarded', '1500', 'bonus', 'prize', 'call', '09066364589']"
62,ham,"Today is ""song dedicated day.."" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me...",Today is song dedicated day Which song will u dedicate for me Send this to all ur valuable frnds but first rply me,"['today', 'is', 'song', 'dedicated', 'day', 'which', 'song', 'will', 'u', 'dedicate', 'for', 'me', 'send', 'this', 'to', 'all', 'ur', 'valuable', 'frnds', 'but', 'first', 'rply', 'me']","['today', 'song', 'dedicated', 'day', 'song', 'u', 'dedicate', 'send', 'ur', 'valuable', 'frnds', 'first', 'rply']","['today', 'song', 'dedic', 'day', 'song', 'u', 'dedic', 'send', 'ur', 'valuabl', 'frnd', 'first', 'rpli']","['today', 'song', 'dedicated', 'day', 'song', 'u', 'dedicate', 'send', 'ur', 'valuable', 'frnds', 'first', 'rply']"
63,spam,"Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ",Urgent UR awarded a complimentary trip to EuroDisinc Trav AcoEntry41 Or £1000 To claim txt DIS to 87121 186£150moreFrmMob ShrAcomOrSglSuplt10 LS1 3AJ,"['urgent', 'ur', 'awarded', 'a', 'complimentary', 'trip', 'to', 'eurodisinc', 'trav', 'acoentry41', 'or', '1000', 'to', 'claim', 'txt', 'dis', 'to', '87121', '186', '150morefrmmob', 'shracomorsglsuplt10', 'ls1', '3aj']","['urgent', 'ur', 'awarded', 'complimentary', 'trip', 'eurodisinc', 'trav', 'acoentry41', '1000', 'claim', 'txt', 'dis', '87121', '186', '150morefrmmob', 'shracomorsglsuplt10', 'ls1', '3aj']","['urgent', 'ur', 'award', 'complimentari', 'trip', 'eurodisinc', 'trav', 'acoentry41', '1000', 'claim', 'txt', 'di', '87121', '186', '150morefrmmob', 'shracomorsglsuplt10', 'ls1', '3aj']","['urgent', 'ur', 'awarded', 'complimentary', 'trip', 'eurodisinc', 'trav', 'acoentry41', '1000', 'claim', 'txt', 'dis', '87121', '186', '150morefrmmob', 'shracomorsglsuplt10', 'ls1', '3aj']"
64,spam,"Did you hear about the new ""Divorce Barbie""? It comes with all of Ken's stuff!",Did you hear about the new Divorce Barbie It comes with all of Kens stuff,"['did', 'you', 'hear', 'about', 'the', 'new', 'divorce', 'barbie', 'it', 'comes', 'with', 'all', 'of', 'kens', 'stuff']","['hear', 'new', 'divorce', 'barbie', 'comes', 'kens', 'stuff']","['hear', 'new', 'divorc', 'barbi', 'come', 'ken', 'stuff']","['hear', 'new', 'divorce', 'barbie', 'come', 'ken', 'stuff']"
65,ham,I plane to give on this month end.,I plane to give on this month end,"['i', 'plane', 'to', 'give', 'on', 'this', 'month', 'end']","['plane', 'give', 'month', 'end']","['plane', 'give', 'month', 'end']","['plane', 'give', 'month', 'end']"
66,ham,Wah lucky man... Then can save money... Hee...,Wah lucky man Then can save money Hee,"['wah', 'lucky', 'man', 'then', 'can', 'save', 'money', 'hee']","['wah', 'lucky', 'man', 'save', 'money', 'hee']","['wah', 'lucki', 'man', 'save', 'money', 'hee']","['wah', 'lucky', 'man', 'save', 'money', 'hee']"
67,ham,Finished class where are you.,Finished class where are you,"['finished', 'class', 'where', 'are', 'you']","['finished', 'class']","['finish', 'class']","['finished', 'class']"
68,ham,HI BABE IM AT HOME NOW WANNA DO SOMETHING? XX,HI BABE IM AT HOME NOW WANNA DO SOMETHING XX,"['hi', 'babe', 'im', 'at', 'home', 'now', 'wanna', 'do', 'something', 'xx']","['hi', 'babe', 'im', 'home', 'wanna', 'something', 'xx']","['hi', 'babe', 'im', 'home', 'wanna', 'someth', 'xx']","['hi', 'babe', 'im', 'home', 'wanna', 'something', 'xx']"
69,ham,K..k:)where are you?how did you performed?,Kkwhere are youhow did you performed,"['kkwhere', 'are', 'youhow', 'did', 'you', 'performed']","['kkwhere', 'youhow', 'performed']","['kkwhere', 'youhow', 'perform']","['kkwhere', 'youhow', 'performed']"
70,ham,U can call me now...,U can call me now,"['u', 'can', 'call', 'me', 'now']","['u', 'call']","['u', 'call']","['u', 'call']"
71,ham,I am waiting machan. Call me once you free.,I am waiting machan Call me once you free,"['i', 'am', 'waiting', 'machan', 'call', 'me', 'once', 'you', 'free']","['waiting', 'machan', 'call', 'free']","['wait', 'machan', 'call', 'free']","['waiting', 'machan', 'call', 'free']"
72,ham,Thats cool. i am a gentleman and will treat you with dignity and respect.,Thats cool i am a gentleman and will treat you with dignity and respect,"['thats', 'cool', 'i', 'am', 'a', 'gentleman', 'and', 'will', 'treat', 'you', 'with', 'dignity', 'and', 'respect']","['thats', 'cool', 'gentleman', 'treat', 'dignity', 'respect']","['that', 'cool', 'gentleman', 'treat', 'digniti', 'respect']","['thats', 'cool', 'gentleman', 'treat', 'dignity', 'respect']"
73,ham,I like you peoples very much:) but am very shy pa.,I like you peoples very much but am very shy pa,"['i', 'like', 'you', 'peoples', 'very', 'much', 'but', 'am', 'very', 'shy', 'pa']","['like', 'peoples', 'much', 'shy', 'pa']","['like', 'peopl', 'much', 'shi', 'pa']","['like', 'people', 'much', 'shy', 'pa']"
74,ham,Does not operate after  &lt;#&gt;  or what,Does not operate after  ltgt  or what,"['does', 'not', 'operate', 'after', 'ltgt', 'or', 'what']","['operate', 'ltgt']","['oper', 'ltgt']","['operate', 'ltgt']"
75,ham,Its not the same here. Still looking for a job. How much do Ta's earn there.,Its not the same here Still looking for a job How much do Tas earn there,"['its', 'not', 'the', 'same', 'here', 'still', 'looking', 'for', 'a', 'job', 'how', 'much', 'do', 'tas', 'earn', 'there']","['still', 'looking', 'job', 'much', 'tas', 'earn']","['still', 'look', 'job', 'much', 'ta', 'earn']","['still', 'looking', 'job', 'much', 'ta', 'earn']"
76,ham,"Sorry, I'll call later",Sorry Ill call later,"['sorry', 'ill', 'call', 'later']","['sorry', 'ill', 'call', 'later']","['sorri', 'ill', 'call', 'later']","['sorry', 'ill', 'call', 'later']"
